"Distance","Time","Status","OriginInd","DestinationInd"
31658,1523,"OK",9,61
22771,1273,"OK",9,62
39607,1900,"OK",9,63
18062,1208,"OK",9,64
11792,965,"OK",9,65
35138,1657,"OK",9,66
22171,1451,"OK",9,67
21853,1262,"OK",9,68
30651,1446,"OK",9,69
10923,707,"OK",9,70
31934,1784,"OK",9,71
11715,1115,"OK",9,72
44728,2202,"OK",9,73
33351,1699,"OK",9,74
6185,545,"OK",9,75
15069,1036,"OK",9,76
10694,1013,"OK",9,77
16204,1112,"OK",9,78
9572,753,"OK",9,79
34132,1576,"OK",9,80
38053,1902,"OK",9,81
49208,2364,"OK",9,82
20879,1288,"OK",9,83
103034,4354,"OK",9,84
29961,1492,"OK",9,85
28697,1510,"OK",9,86
54876,2491,"OK",9,87
54500,2226,"OK",9,88
33504,1636,"OK",9,89
117274,5282,"OK",9,90
5669,972,"OK",9,91
10648,761,"OK",9,92
8838,843,"OK",9,93
13588,922,"OK",9,94
40617,1879,"OK",9,95
6841,869,"OK",9,96
31453,1596,"OK",9,97
36942,1816,"OK",9,98
28051,1665,"OK",9,99
39432,2086,"OK",9,100
39710,1829,"OK",9,101
31394,1579,"OK",9,102
102993,4327,"OK",9,103
34265,1804,"OK",9,104
6834,793,"OK",9,105
6829,792,"OK",9,106
22515,1463,"OK",9,107
18227,1015,"OK",9,108
32096,1575,"OK",9,109
30901,1991,"OK",9,110
33361,1510,"OK",9,111
12612,911,"OK",9,112
34188,1898,"OK",9,113
4689,821,"OK",9,114
46234,2265,"OK",9,115
14760,955,"OK",9,116
14404,1173,"OK",9,117
34556,2076,"OK",9,0
17816,1305,"OK",10,1
5544,876,"OK",10,2
49057,2360,"OK",10,3
41624,2926,"OK",10,4
5587,794,"OK",10,5
10833,1501,"OK",10,6
42725,2414,"OK",10,7
29288,1824,"OK",10,8
8888,1505,"OK",10,9
0,0,"OK",10,10
44353,2524,"OK",10,11
6872,1153,"OK",10,12
40350,2500,"OK",10,13
47269,2794,"OK",10,14
25521,1559,"OK",10,15
23153,1320,"OK",10,16
8931,1400,"OK",10,17
40350,2500,"OK",10,18
24897,2120,"OK",10,19
24673,1570,"OK",10,20
25425,1535,"OK",10,21
55246,2729,"OK",10,22
38982,2230,"OK",10,23
29858,2261,"OK",10,24
32257,1628,"OK",10,25
46573,2593,"OK",10,26
49693,2777,"OK",10,27
34327,1785,"OK",10,28
8359,1000,"OK",10,29
45121,2578,"OK",10,30
108511,4898,"OK",10,31
12396,982,"OK",10,32
51128,2532,"OK",10,33
49499,2737,"OK",10,34
29033,2044,"OK",10,35
36051,1898,"OK",10,36
31710,2178,"OK",10,37
15835,1349,"OK",10,38
22142,1398,"OK",10,39
27387,1797,"OK",10,40
28599,1512,"OK",10,41
41091,2451,"OK",10,42
39672,2158,"OK",10,43
15338,1236,"OK",10,44
17110,1722,"OK",10,45
28836,2089,"OK",10,46
19778,1382,"OK",10,47
44461,3005,"OK",10,48
33080,1809,"OK",10,49
40363,2279,"OK",10,50
13371,1598,"OK",10,51
22731,1360,"OK",10,52
34173,2173,"OK",10,53
13616,1316,"OK",10,54
4185,669,"OK",10,55
342,108,"OK",10,56
29282,1943,"OK",10,57
13407,1091,"OK",10,58
38257,1979,"OK",10,59
10809,1283,"OK",10,60
37187,2159,"OK",10,61
33152,2333,"OK",10,62
27772,1578,"OK",10,63
20077,1631,"OK",10,64
10782,1432,"OK",10,65
37465,2040,"OK",10,66
24498,1834,"OK",10,67
25962,2261,"OK",10,68
41032,2506,"OK",10,69
15032,1707,"OK",10,70
22633,1317,"OK",10,71
414,97,"OK",10,72
32916,1909,"OK",10,73
24237,1375,"OK",10,74
6980,1036,"OK",10,75
20285,1578,"OK",10,76
13887,1408,"OK",10,77
20313,2112,"OK",10,78
14801,1291,"OK",10,79
44353,2524,"OK",10,80
40380,2285,"OK",10,81
49197,2405,"OK",10,82
34026,1975,"OK",10,83
93732,3887,"OK",10,84
32288,1875,"OK",10,85
32242,2254,"OK",10,86
57203,2875,"OK",10,87
58637,2765,"OK",10,88
43007,2368,"OK",10,89
107973,4815,"OK",10,90
3718,611,"OK",10,91
16809,1362,"OK",10,92
12439,1193,"OK",10,93
19717,1516,"OK",10,94
28804,1586,"OK",10,95
5030,781,"OK",10,96
28085,1593,"OK",10,97
27640,1349,"OK",10,98
24684,1662,"OK",10,99
36064,2084,"OK",10,100
45871,2430,"OK",10,101
28026,1577,"OK",10,102
93691,3861,"OK",10,103
36592,2187,"OK",10,104
4970,841,"OK",10,105
4965,839,"OK",10,106
24842,1846,"OK",10,107
28608,2075,"OK",10,108
34423,1958,"OK",10,109
37029,2585,"OK",10,110
43258,2362,"OK",10,111
11321,1589,"OK",10,112
40350,2500,"OK",10,113
5222,873,"OK",10,114
53123,2580,"OK",10,115
18869,1954,"OK",10,116
3390,587,"OK",10,117
25255,1609,"OK",10,0
53354,2590,"OK",11,1
39876,2117,"OK",11,2
59784,2691,"OK",11,3
22504,1617,"OK",11,4
44755,2369,"OK",11,5
49413,2742,"OK",11,6
52619,2575,"OK",11,7
40362,2014,"OK",11,8
34644,1922,"OK",11,9
42531,2507,"OK",11,10
0,0,"OK",11,11
35675,2136,"OK",11,12
34206,2012,"OK",11,13
17612,1302,"OK",11,14
60614,2862,"OK",11,15
62155,3018,"OK",11,16
37404,1910,"OK",11,17
34206,2012,"OK",11,18
44037,2145,"OK",11,19
63901,2887,"OK",11,20
60518,2838,"OK",11,21
65139,2889,"OK",11,22
9583,1096,"OK",11,23
38173,1776,"OK",11,24
67372,2960,"OK",11,25
3529,560,"OK",11,26
9992,879,"OK",11,27
42821,2103,"OK",11,28
34901,1795,"OK",11,29
32786,2181,"OK",11,30
148936,6439,"OK",11,31
51471,2525,"OK",11,32
91553,4074,"OK",11,33
7383,714,"OK",11,34
17634,1064,"OK",11,35
45945,2058,"OK",11,36
21574,1171,"OK",11,37
28616,1461,"OK",11,38
46386,2361,"OK",11,39
35727,1911,"OK",11,40
70122,3139,"OK",11,41
16751,974,"OK",11,42
74788,3491,"OK",11,43
27810,1476,"OK",11,44
30711,1820,"OK",11,45
20400,1330,"OK",11,46
35950,1723,"OK",11,47
19139,1728,"OK",11,48
50107,2738,"OK",11,49
50256,2439,"OK",11,50
32147,1692,"OK",11,51
59751,2814,"OK",11,52
25944,1531,"OK",11,53
36162,1800,"OK",11,54
37215,2277,"OK",11,55
42282,2493,"OK",11,56
18940,1223,"OK",11,57
47247,2412,"OK",11,58
52950,2521,"OK",11,59
33795,1890,"OK",11,60
13869,953,"OK",11,61
29923,1607,"OK",11,62
62888,2910,"OK",11,63
35971,1942,"OK",11,64
48302,2464,"OK",11,65
47358,2200,"OK",11,66
40669,2175,"OK",11,67
45102,2287,"OK",11,68
22078,1236,"OK",11,69
45255,2170,"OK",11,70
63303,3224,"OK",11,71
43084,2556,"OK",11,72
68009,3212,"OK",11,73
56633,2709,"OK",11,74
38337,2010,"OK",11,75
32490,1837,"OK",11,76
36307,1882,"OK",11,77
35134,1670,"OK",11,78
31834,1673,"OK",11,79
0,0,"OK",11,80
50273,2445,"OK",11,81
59924,2736,"OK",11,82
44160,2298,"OK",11,83
134157,5428,"OK",11,84
42181,2035,"OK",11,85
19106,1247,"OK",11,86
67096,3035,"OK",11,87
70890,2800,"OK",11,88
4300,655,"OK",11,89
148397,6357,"OK",11,90
40794,2430,"OK",11,91
30210,1537,"OK",11,92
35742,1790,"OK",11,93
28322,1580,"OK",11,94
63898,2889,"OK",11,95
39415,2373,"OK",11,96
47766,2660,"OK",11,97
71504,3063,"OK",11,98
57460,2954,"OK",11,99
54449,2547,"OK",11,100
52047,2451,"OK",11,101
47707,2643,"OK",11,102
134116,5402,"OK",11,103
45862,2322,"OK",11,104
38986,2258,"OK",11,105
38981,2256,"OK",11,106
41014,2187,"OK",11,107
25176,1344,"OK",11,108
44317,2118,"OK",11,109
29580,2012,"OK",11,110
1554,393,"OK",11,111
47933,2400,"OK",11,112
34206,2012,"OK",11,113
36883,2295,"OK",11,114
58455,2808,"OK",11,115
38391,1975,"OK",11,116
45773,2613,"OK",11,117
64132,3026,"OK",11,0
19189,1313,"OK",12,1
3981,603,"OK",12,2
47668,2375,"OK",12,3
32393,2008,"OK",12,4
13453,1026,"OK",12,5
16605,1507,"OK",12,6
38505,1978,"OK",12,7
25068,1387,"OK",12,8
2879,657,"OK",12,9
6963,1120,"OK",12,10
35283,1718,"OK",12,11
0,0,"OK",12,12
36129,2063,"OK",12,13
38038,1876,"OK",12,14
32929,1973,"OK",12,15
30853,1675,"OK",12,16
6123,593,"OK",12,17
36129,2063,"OK",12,18
22090,1304,"OK",12,19
32081,1984,"OK",12,20
32833,1948,"OK",12,21
51025,2293,"OK",12,22
34604,1737,"OK",12,23
27052,1444,"OK",12,24
39665,2041,"OK",12,25
39345,1971,"OK",12,26
43038,2096,"OK",12,27
20842,1276,"OK",12,28
4138,563,"OK",12,29
40901,2141,"OK",12,30
115920,5311,"OK",12,31
20169,1182,"OK",12,32
58536,2946,"OK",12,33
40429,1931,"OK",12,34
19802,1127,"OK",12,35
31831,1462,"OK",12,36
32315,1576,"OK",12,37
11615,912,"OK",12,38
15767,1095,"OK",12,39
23167,1361,"OK",12,40
36007,1926,"OK",12,41
41576,1992,"OK",12,42
47080,2572,"OK",12,43
11118,800,"OK",12,44
12466,1233,"OK",12,45
24616,1652,"OK",12,46
15558,946,"OK",12,47
35230,2087,"OK",12,48
31691,1824,"OK",12,49
36142,1843,"OK",12,50
4140,680,"OK",12,51
30139,1774,"OK",12,52
29953,1737,"OK",12,53
7827,865,"OK",12,54
2778,536,"OK",12,55
6897,1101,"OK",12,56
23115,1363,"OK",12,57
13082,1136,"OK",12,58
36867,1995,"OK",12,59
6588,847,"OK",12,60
32808,1666,"OK",12,61
23921,1416,"OK",12,62
35181,1991,"OK",12,63
15857,1195,"OK",12,64
9471,1299,"OK",12,65
33244,1604,"OK",12,66
20277,1398,"OK",12,67
23155,1445,"OK",12,68
31801,1588,"OK",12,69
12225,891,"OK",12,70
30041,1730,"OK",12,71
7418,1177,"OK",12,72
40324,2322,"OK",12,73
31646,1789,"OK",12,74
4292,492,"OK",12,75
16065,1141,"OK",12,76
8801,960,"OK",12,77
17506,1296,"OK",12,78
8728,813,"OK",12,79
35283,1718,"OK",12,80
36160,1849,"OK",12,81
47808,2421,"OK",12,82
22181,1471,"OK",12,83
101140,4301,"OK",12,84
28067,1438,"OK",12,85
29847,1652,"OK",12,86
52982,2438,"OK",12,87
54417,2329,"OK",12,88
34655,1778,"OK",12,89
115381,5229,"OK",12,90
3320,570,"OK",12,91
12589,926,"OK",12,92
6944,790,"OK",12,93
15497,1079,"OK",12,94
36212,1999,"OK",12,95
3883,799,"OK",12,96
26696,1609,"OK",12,97
35049,1762,"OK",12,98
23294,1678,"OK",12,99
34675,2099,"OK",12,100
41651,1994,"OK",12,101
26637,1592,"OK",12,102
101099,4274,"OK",12,103
32371,1751,"OK",12,104
2153,486,"OK",12,105
2148,484,"OK",12,106
20622,1410,"OK",12,107
19377,1158,"OK",12,108
30203,1522,"OK",12,109
32809,2148,"OK",12,110
34511,1652,"OK",12,111
13914,1094,"OK",12,112
36129,2063,"OK",12,113
1704,355,"OK",12,114
44341,2212,"OK",12,115
16062,1138,"OK",12,116
12511,1120,"OK",12,117
32663,2023,"OK",12,0
53784,2568,"OK",13,1
27834,2219,"OK",13,2
35027,1807,"OK",13,3
43122,2755,"OK",13,4
33048,2404,"OK",13,5
41826,3201,"OK",13,6
27862,1690,"OK",13,7
15605,1130,"OK",13,8
27199,2228,"OK",13,9
30824,2542,"OK",13,10
36837,2104,"OK",13,11
26530,2456,"OK",13,12
0,0,"OK",13,13
44968,2582,"OK",13,14
54484,3501,"OK",13,15
50448,3053,"OK",13,16
31353,2283,"OK",13,17
0,0,"OK",13,18
53736,2928,"OK",13,19
53637,3513,"OK",13,20
54388,3477,"OK",13,21
40382,2005,"OK",13,22
21647,1589,"OK",13,23
47872,2559,"OK",13,24
61220,3570,"OK",13,25
35545,2204,"OK",13,26
29825,1856,"OK",13,27
52520,2886,"OK",13,28
23195,1830,"OK",13,29
6057,784,"OK",13,30
137931,6713,"OK",13,31
39764,2560,"OK",13,32
80548,4347,"OK",13,33
33716,2004,"OK",13,34
32451,2002,"OK",13,35
21187,1174,"OK",13,36
10787,1217,"OK",13,37
16910,1497,"OK",13,38
46342,2217,"OK",13,39
9100,1069,"OK",13,40
58018,3328,"OK",13,41
21223,1529,"OK",13,42
68636,4100,"OK",13,43
15873,1491,"OK",13,44
17518,1965,"OK",13,45
11590,1340,"OK",13,46
25108,1630,"OK",13,47
45958,2836,"OK",13,48
34601,1838,"OK",13,49
25499,1555,"OK",13,50
28194,2383,"OK",13,51
51695,3302,"OK",13,52
7658,842,"OK",13,53
33160,1788,"OK",13,54
30963,2551,"OK",13,55
30576,2528,"OK",13,56
22141,1689,"OK",13,57
51555,2346,"OK",13,58
28193,1637,"OK",13,59
22089,1925,"OK",13,60
21294,1523,"OK",13,61
36684,2290,"OK",13,62
56736,3520,"OK",13,63
32970,1930,"OK",13,64
38315,2842,"OK",13,65
22601,1316,"OK",13,66
24585,1951,"OK",13,67
54801,3070,"OK",13,68
42530,2337,"OK",13,69
37446,2584,"OK",13,70
51596,3259,"OK",13,71
31377,2591,"OK",13,72
61880,3851,"OK",13,73
53201,3317,"OK",13,74
24449,2125,"OK",13,75
15887,1811,"OK",13,76
33305,1871,"OK",13,77
44834,2453,"OK",13,78
20127,1708,"OK",13,79
36837,2104,"OK",13,80
25516,1561,"OK",13,81
35167,1852,"OK",13,82
53859,3081,"OK",13,83
123152,5702,"OK",13,84
17424,1151,"OK",13,85
13161,1338,"OK",13,86
42339,2150,"OK",13,87
42079,1964,"OK",13,88
31979,1979,"OK",13,89
137393,6631,"OK",13,90
27948,2506,"OK",13,91
27716,1518,"OK",13,92
24035,1825,"OK",13,93
13035,1448,"OK",13,94
58321,3503,"OK",13,95
32238,2742,"OK",13,96
37995,1914,"OK",13,97
57060,3164,"OK",13,98
43907,2272,"OK",13,99
29692,1663,"OK",13,100
27289,1567,"OK",13,101
37936,1898,"OK",13,102
123111,5676,"OK",13,103
21105,1438,"OK",13,104
26162,2353,"OK",13,105
26157,2351,"OK",13,106
24676,1921,"OK",13,107
25284,1869,"OK",13,108
19560,1234,"OK",13,109
8125,952,"OK",13,110
32230,1972,"OK",13,111
39134,2788,"OK",13,112
0,0,"OK",13,113
27170,2428,"OK",13,114
33697,1924,"OK",13,115
48090,2758,"OK",13,116
34067,2648,"OK",13,117
54219,3551,"OK",13,0
58558,2833,"OK",14,1
42337,2185,"OK",14,2
73047,3218,"OK",14,3
21193,1611,"OK",14,4
49959,2612,"OK",14,5
51940,2820,"OK",14,6
65882,3102,"OK",14,7
53626,2542,"OK",14,8
37105,1990,"OK",14,9
45774,2599,"OK",14,10
17140,1277,"OK",14,11
38135,2204,"OK",14,12
47469,2540,"OK",14,13
0,0,"OK",14,14
63141,2940,"OK",14,15
67359,3260,"OK",14,16
39865,1978,"OK",14,17
47469,2540,"OK",14,18
46564,2223,"OK",14,19
66428,2965,"OK",14,20
63045,2916,"OK",14,21
78403,3417,"OK",14,22
31292,1535,"OK",14,23
40701,1854,"OK",14,24
69899,3038,"OK",14,25
14874,1099,"OK",14,26
28383,1639,"OK",14,27
45348,2181,"OK",14,28
40644,2149,"OK",14,29
46049,2709,"OK",14,30
151463,6517,"OK",14,31
56675,2767,"OK",14,32
94080,4152,"OK",14,33
19019,1530,"OK",14,34
20095,1132,"OK",14,35
59208,2586,"OK",14,36
34837,1699,"OK",14,37
41880,1989,"OK",14,38
52273,2680,"OK",14,39
48990,2439,"OK",14,40
72649,3217,"OK",14,41
35143,1734,"OK",14,42
77315,3569,"OK",14,43
41073,2004,"OK",14,44
35276,2209,"OK",14,45
33663,1858,"OK",14,46
49213,2251,"OK",14,47
11151,1242,"OK",14,48
63370,3266,"OK",14,49
63520,2967,"OK",14,50
34608,1760,"OK",14,51
62278,2892,"OK",14,52
41572,2042,"OK",14,53
49426,2328,"OK",14,54
39676,2345,"OK",14,55
45526,2585,"OK",14,56
31375,1617,"OK",14,57
52452,2655,"OK",14,58
66213,3049,"OK",14,59
43094,2432,"OK",14,60
29497,1464,"OK",14,61
32450,1685,"OK",14,62
65415,2988,"OK",14,63
49235,2470,"OK",14,64
50829,2542,"OK",14,65
60622,2728,"OK",14,66
53933,2703,"OK",14,67
47629,2365,"OK",14,68
7206,778,"OK",14,69
47782,2248,"OK",14,70
66547,3316,"OK",14,71
46328,2648,"OK",14,72
70537,3290,"OK",14,73
59160,2787,"OK",14,74
40798,2078,"OK",14,75
45753,2365,"OK",14,76
49570,2410,"OK",14,77
37662,1748,"OK",14,78
45097,2200,"OK",14,79
17140,1277,"OK",14,80
63537,2973,"OK",14,81
73187,3264,"OK",14,82
46687,2376,"OK",14,83
136684,5506,"OK",14,84
55445,2563,"OK",14,85
32369,1775,"OK",14,86
80360,3562,"OK",14,87
85376,3374,"OK",14,88
14826,1003,"OK",14,89
150925,6435,"OK",14,90
43255,2498,"OK",14,91
43473,2064,"OK",14,92
49005,2318,"OK",14,93
41585,2108,"OK",14,94
66425,2967,"OK",14,95
41876,2441,"OK",14,96
61029,3188,"OK",14,97
74031,3141,"OK",14,98
62664,3197,"OK",14,99
67712,3075,"OK",14,100
65310,2979,"OK",14,101
60970,3171,"OK",14,102
136643,5480,"OK",14,103
59125,2850,"OK",14,104
41446,2326,"OK",14,105
41441,2324,"OK",14,106
54277,2715,"OK",14,107
27636,1412,"OK",14,108
57580,2646,"OK",14,109
46887,2460,"OK",14,110
16300,1047,"OK",14,111
50460,2478,"OK",14,112
47469,2540,"OK",14,113
39343,2363,"OK",14,114
71718,3336,"OK",14,115
40919,2053,"OK",14,116
49017,2705,"OK",14,117
66659,3104,"OK",14,0
35809,1749,"OK",15,1
33258,1777,"OK",15,2
64592,2804,"OK",15,3
45992,2471,"OK",15,4
28872,1577,"OK",15,5
26076,1980,"OK",15,6
65087,2985,"OK",15,7
56517,2765,"OK",15,8
37825,1950,"OK",15,9
26055,1611,"OK",15,10
60270,2628,"OK",15,11
38260,2155,"OK",15,12
73513,3462,"OK",15,13
63042,2807,"OK",15,14
0,0,"OK",15,15
10843,1236,"OK",15,16
33550,1583,"OK",15,17
73513,3462,"OK",15,18
25525,1404,"OK",15,19
4472,591,"OK",15,20
457,187,"OK",15,21
80075,3378,"OK",15,22
63170,2782,"OK",15,23
31172,1550,"OK",15,24
16727,986,"OK",15,25
64332,2881,"OK",15,26
68025,3005,"OK",15,27
18775,1105,"OK",15,28
32009,2019,"OK",15,29
72350,3519,"OK",15,30
90702,4242,"OK",15,31
19532,1181,"OK",15,32
33319,1877,"OK",15,33
65416,2841,"OK",15,34
48030,2174,"OK",15,35
61996,2793,"OK",15,36
60881,2620,"OK",15,37
43127,2304,"OK",15,38
37677,1842,"OK",15,39
54616,2738,"OK",15,40
11888,942,"OK",15,41
70142,3036,"OK",15,42
24143,1516,"OK",15,43
42630,2192,"OK",15,44
45873,2547,"OK",15,45
59708,2780,"OK",15,46
45723,2276,"OK",15,47
52374,2747,"OK",15,48
48614,2253,"OK",15,49
63009,2892,"OK",15,50
37802,2033,"OK",15,51
5200,646,"OK",15,52
65481,3080,"OK",15,53
37156,2061,"OK",15,54
28816,2109,"OK",15,55
25739,1629,"OK",15,56
51681,2407,"OK",15,57
28941,1535,"OK",15,58
53791,2423,"OK",15,59
37484,2136,"OK",15,60
61374,2710,"OK",15,61
35556,1874,"OK",15,62
12243,936,"OK",15,63
42579,2507,"OK",15,64
30665,1752,"OK",15,65
63409,2935,"OK",15,66
46961,2489,"OK",15,67
22825,1551,"OK",15,68
56805,2518,"OK",15,69
27618,1458,"OK",15,70
5646,765,"OK",15,71
25724,1582,"OK",15,72
9848,1020,"OK",15,73
8708,733,"OK",15,74
35021,1847,"OK",15,75
46230,2472,"OK",15,76
37427,2153,"OK",15,77
29252,1436,"OK",15,78
38341,2036,"OK",15,79
60270,2628,"OK",15,80
62962,2892,"OK",15,81
64731,2849,"OK",15,82
18475,1295,"OK",15,83
75923,3232,"OK",15,84
58232,2769,"OK",15,85
58413,2697,"OK",15,86
77199,3362,"OK",15,87
83254,3404,"OK",15,88
59642,2688,"OK",15,89
90163,4160,"OK",15,90
28611,2021,"OK",15,91
44038,2303,"OK",15,92
35979,1938,"OK",15,93
47009,2471,"OK",15,94
4625,634,"OK",15,95
27530,1898,"OK",15,96
43619,2038,"OK",15,97
13270,866,"OK",15,98
40218,2106,"OK",15,99
51598,2528,"OK",15,100
73100,3371,"OK",15,101
43561,2021,"OK",15,102
75882,3205,"OK",15,103
61837,2844,"OK",15,104
34044,1983,"OK",15,105
34039,1982,"OK",15,106
46895,2454,"OK",15,107
47943,2202,"OK",15,108
60368,2853,"OK",15,109
68888,3461,"OK",15,110
59498,2561,"OK",15,111
30295,1688,"OK",15,112
73513,3462,"OK",15,113
34691,2087,"OK",15,114
68658,3024,"OK",15,115
26540,1462,"OK",15,116
25552,1589,"OK",15,117
3856,497,"OK",15,0
19538,1363,"OK",16,1
25915,1301,"OK",16,2
57265,2333,"OK",16,3
62536,2972,"OK",16,4
21529,1101,"OK",16,5
25982,2002,"OK",16,6
57761,2514,"OK",16,7
49174,2289,"OK",16,8
34082,1873,"OK",16,9
23276,1407,"OK",16,10
64939,2958,"OK",16,11
30917,1679,"OK",16,12
60235,2965,"OK",16,13
67694,3116,"OK",16,14
10927,1230,"OK",16,15
0,0,"OK",16,16
35779,1833,"OK",16,17
60235,2965,"OK",16,18
42070,1905,"OK",16,19
7092,832,"OK",16,20
10897,1226,"OK",16,21
72748,2907,"OK",16,22
58931,2710,"OK",16,23
47716,2051,"OK",16,24
33272,1487,"OK",16,25
66521,3072,"OK",16,26
69642,3257,"OK",16,27
35320,1606,"OK",16,28
30107,1573,"OK",16,29
65007,3043,"OK",16,30
89660,4085,"OK",16,31
15526,884,"OK",16,32
32277,1719,"OK",16,33
70085,3171,"OK",16,34
49458,2367,"OK",16,35
54652,2317,"OK",16,36
51659,2658,"OK",16,37
35784,1828,"OK",16,38
30350,1371,"OK",16,39
47273,2262,"OK",16,40
9747,699,"OK",16,41
61040,2931,"OK",16,42
34185,1932,"OK",16,43
35287,1715,"OK",16,44
36940,2179,"OK",16,45
48784,2568,"OK",16,46
38380,1800,"OK",16,47
68918,3248,"OK",16,48
41288,1782,"OK",16,49
55682,2421,"OK",16,50
33796,1920,"OK",16,51
16295,1268,"OK",16,52
54122,2653,"OK",16,53
29813,1585,"OK",16,54
27817,1771,"OK",16,55
23579,1392,"OK",16,56
49230,2422,"OK",16,57
21615,1064,"OK",16,58
46465,1952,"OK",16,59
30141,1660,"OK",16,60
57136,2638,"OK",16,61
52100,2375,"OK",16,62
28788,1437,"OK",16,63
35253,2036,"OK",16,64
26212,2054,"OK",16,65
56066,2459,"OK",16,66
39634,2018,"OK",16,67
39370,2053,"OK",16,68
61457,2828,"OK",16,69
44162,1959,"OK",16,70
5052,578,"OK",16,71
23564,1346,"OK",16,72
20521,1269,"OK",16,73
25253,1235,"OK",16,74
27678,1371,"OK",16,75
38886,1996,"OK",16,76
30084,1677,"OK",16,77
45796,1937,"OK",16,78
30998,1560,"OK",16,79
64939,2958,"OK",16,80
55636,2421,"OK",16,81
57405,2379,"OK",16,82
35019,1796,"OK",16,83
74880,3074,"OK",16,84
50889,2293,"OK",16,85
52191,2733,"OK",16,86
69872,2891,"OK",16,87
75927,2933,"OK",16,88
62955,2848,"OK",16,89
89121,4002,"OK",16,90
26585,1622,"OK",16,91
36695,1827,"OK",16,92
28636,1462,"OK",16,93
39666,1995,"OK",16,94
8071,859,"OK",16,95
25370,1661,"OK",16,96
36293,1567,"OK",16,97
8789,536,"OK",16,98
32892,1636,"OK",16,99
44272,2057,"OK",16,100
65757,2895,"OK",16,101
36234,1550,"OK",16,102
74839,3048,"OK",16,103
54511,2373,"OK",16,104
26701,1507,"OK",16,105
26695,1506,"OK",16,106
39568,1983,"OK",16,107
49033,2398,"OK",16,108
53025,2377,"OK",16,109
56978,3064,"OK",16,110
63206,2841,"OK",16,111
26751,2211,"OK",16,112
60235,2965,"OK",16,113
27348,1611,"OK",16,114
61331,2553,"OK",16,115
43084,1963,"OK",16,116
23392,1353,"OK",16,117
7674,871,"OK",16,0
26786,1492,"OK",17,1
10565,845,"OK",17,2
52499,2419,"OK",17,3
33273,1986,"OK",17,4
18187,1271,"OK",17,5
11502,1200,"OK",17,6
44419,2122,"OK",17,7
26558,1323,"OK",17,8
5017,559,"OK",17,9
14003,1258,"OK",17,10
36163,1696,"OK",17,11
5878,898,"OK",17,12
37619,1999,"OK",17,13
38918,1854,"OK",17,14
33532,1729,"OK",17,15
35587,1920,"OK",17,16
0,0,"OK",17,17
37619,1999,"OK",17,18
16987,997,"OK",17,19
36819,1754,"OK",17,20
33436,1705,"OK",17,21
56939,2437,"OK",17,22
35484,1715,"OK",17,23
21948,1138,"OK",17,24
40290,1827,"OK",17,25
40225,1949,"OK",17,26
43918,2074,"OK",17,27
15739,970,"OK",17,28
8872,808,"OK",17,29
42391,2077,"OK",17,30
121854,5305,"OK",17,31
24903,1427,"OK",17,32
64471,2940,"OK",17,33
41309,1909,"OK",17,34
20682,1105,"OK",17,35
37745,1606,"OK",17,36
33195,1554,"OK",17,37
13138,856,"OK",17,38
20501,1340,"OK",17,39
24657,1297,"OK",17,40
43040,2006,"OK",17,41
38394,1959,"OK",17,42
47706,2357,"OK",17,43
12641,744,"OK",17,44
13065,1156,"OK",17,45
26139,1596,"OK",17,46
21472,1090,"OK",17,47
36110,2065,"OK",17,48
39288,2003,"OK",17,49
42056,1987,"OK",17,50
4994,642,"OK",17,51
32669,1681,"OK",17,52
31476,1681,"OK",17,53
12561,1110,"OK",17,54
6199,898,"OK",17,55
13754,1245,"OK",17,56
23995,1341,"OK",17,57
20680,1314,"OK",17,58
44465,2173,"OK",17,59
11322,1092,"OK",17,60
33688,1644,"OK",17,61
24801,1394,"OK",17,62
35806,1776,"OK",17,63
21493,1309,"OK",17,64
7140,915,"OK",17,65
39158,1748,"OK",17,66
26191,1542,"OK",17,67
18052,1139,"OK",17,68
32681,1566,"OK",17,69
7122,584,"OK",17,70
34775,1975,"OK",17,71
8565,1508,"OK",17,72
40928,2079,"OK",17,73
29551,1575,"OK",17,74
9026,737,"OK",17,75
18500,1137,"OK",17,76
13535,1205,"OK",17,77
12403,989,"OK",17,78
13003,854,"OK",17,79
36163,1696,"OK",17,80
42073,1993,"OK",17,81
52639,2465,"OK",17,82
17078,1165,"OK",17,83
107075,4295,"OK",17,84
33981,1582,"OK",17,85
30727,1630,"OK",17,86
58896,2582,"OK",17,87
57931,2327,"OK",17,88
35535,1756,"OK",17,89
121315,5223,"OK",17,90
7073,1036,"OK",17,91
14079,862,"OK",17,92
11678,1035,"OK",17,93
17020,1023,"OK",17,94
36816,1756,"OK",17,95
3860,765,"OK",17,96
34293,1788,"OK",17,97
44422,1930,"OK",17,98
30892,1856,"OK",17,99
42272,2278,"OK",17,100
43141,1930,"OK",17,101
34234,1771,"OK",17,102
107034,4268,"OK",17,103
38285,1895,"OK",17,104
9675,985,"OK",17,105
9669,984,"OK",17,106
26536,1554,"OK",17,107
20257,1135,"OK",17,108
36117,1666,"OK",17,109
34332,2092,"OK",17,110
35391,1630,"OK",17,111
8811,788,"OK",17,112
37619,1999,"OK",17,113
6041,995,"OK",17,114
50255,2356,"OK",17,115
10959,832,"OK",17,116
9151,1307,"OK",17,117
37050,1892,"OK",17,0
53784,2568,"OK",18,1
27834,2219,"OK",18,2
35027,1807,"OK",18,3
43122,2755,"OK",18,4
33048,2404,"OK",18,5
